accession,label,offset,ar
0001438133-20-000069,OTHER,-1,0.012196778208262541
0001438133-20-000069,OTHER,0,-0.005568358898060022
0001438133-20-000069,OTHER,1,0.014203499518484465
0001438133-20-000069,OTHER,2,-0.036142785191845425
0001438133-20-000069,OTHER,3,-0.019683119167712135
0001438133-20-000069,OTHER,4,-0.052701835803169166
0001438133-20-000069,OTHER,5,0.0004321745854772678
0001438133-20-000069,OTHER,6,0.020732907207031914
0001438133-20-000069,OTHER,7,-0.00013266689400948974
0001438133-20-000069,OTHER,8,-0.0038850619294352297
0001438133-20-000069,OTHER,9,0.04224030203678302
0001438133-20-000069,OTHER,10,0.006450345019735768
0001438133-20-000095,REGULATORY,-10,-0.054028003804996144
0001438133-20-000095,REGULATORY,-9,-0.0007170370298934317
0001438133-20-000095,REGULATORY,-8,0.01949888581550569
0001438133-20-000095,REGULATORY,-7,-0.0014890812449447908
0001438133-20-000095,REGULATORY,-6,-0.005229725590230608
0001438133-20-000095,REGULATORY,-5,0.04056955782948824
0001438133-20-000095,REGULATORY,-4,0.005215623878185541
0001438133-20-000095,REGULATORY,-3,0.005248492433802461
0001438133-20-000095,REGULATORY,-2,-0.031134634319752327
0001438133-20-000095,REGULATORY,-1,0.06782374187313397
0001438133-20-000095,REGULATORY,0,0.010450103515098482
0001438133-20-000095,REGULATORY,1,0.035205979970924575
0001438133-20-000095,REGULATORY,2,-0.0020823027277146935
0001438133-20-000095,REGULATORY,3,-0.020320534594434878
0001438133-20-000095,REGULATORY,4,-0.02421366890597173
0001438133-20-000095,REGULATORY,5,-0.018604587797849518
0001438133-20-000095,REGULATORY,6,0.038217851683761295
0001438133-20-000095,REGULATORY,7,0.0009428946922225359
0001438133-20-000095,REGULATORY,8,0.11229725882529949
0001438133-20-000095,REGULATORY,9,-0.008920565254559703
0001438133-20-000095,REGULATORY,10,-0.010076729484138468
0001438133-20-000098,OTHER,-10,0.03988083574312802
0001438133-20-000098,OTHER,-9,0.004901015417866
0001438133-20-000098,OTHER,-8,0.004919699429504732
0001438133-20-000098,OTHER,-7,-0.031410166208256776
0001438133-20-000098,OTHER,-6,0.0674224648151173
0001438133-20-000098,OTHER,-5,0.010073216755769698
0001438133-20-000098,OTHER,-4,0.03479631340694665
0001438133-20-000098,OTHER,-3,-0.002426786163672234
0001438133-20-000098,OTHER,-2,-0.020674756615882632
0001438133-20-000098,OTHER,-1,-0.024729691152440385
0001438133-20-000098,OTHER,0,-0.018925938725776612
0001438133-20-000098,OTHER,1,0.03771126949517245
0001438133-20-000098,OTHER,2,0.0006429131299206421
0001438133-20-000098,OTHER,3,0.11198713308603252
0001438133-20-000098,OTHER,4,-0.00926188298621674
0001438133-20-000098,OTHER,5,-0.010426096286820981
0001438133-20-000098,OTHER,6,0.014542924199452908
0001438133-20-000098,OTHER,7,0.010837159530680226
0001438133-20-000098,OTHER,8,0.008457421955447773
0001438133-20-000098,OTHER,9,0.006453536820774725
0001438133-20-000098,OTHER,10,-0.024960778933504412
0001438133-20-000101,OTHER,-10,0.06751258739177261
0001438133-20-000101,OTHER,-9,0.010245422412636795
0001438133-20-000101,OTHER,-8,0.03485820195090047
0001438133-20-000101,OTHER,-7,-0.002145530403506098
0001438133-20-000101,OTHER,-6,-0.02042627507895056
0001438133-20-000101,OTHER,-5,-0.02502573188719589
0001438133-20-000101,OTHER,-4,-0.018566832852479044
0001438133-20-000101,OTHER,-3,0.03744699831921029
0001438133-20-000101,OTHER,-2,0.0010739354391394416
0001438133-20-000101,OTHER,-1,0.11238401619498313
0001438133-20-000101,OTHER,0,-0.008969973368820315
0001438133-20-000101,OTHER,1,-0.010161275002825834
0001438133-20-000101,OTHER,2,0.014987323582774992
0001438133-20-000101,OTHER,3,0.010815890612356842
0001438133-20-000101,OTHER,4,0.008760972362937762
0001438133-20-000101,OTHER,5,0.006515829868522403
0001438133-20-000101,OTHER,6,-0.024610892971536368
0001438133-20-000101,OTHER,7,-0.060381025078562675
0001438133-20-000101,OTHER,8,0.003133344107945319
0001438133-20-000101,OTHER,9,0.008916766879099638
0001438133-20-000101,OTHER,10,-0.006921671467637567
0001438133-20-000112,EARNINGS,-10,0.04153286811029995
0001438133-20-000112,EARNINGS,-9,-0.01537734484104241
0001438133-20-000112,EARNINGS,-8,0.00843186832763133
0001438133-20-000112,EARNINGS,-7,-0.01342127047472563
0001438133-20-000112,EARNINGS,-6,0.014293639261867837
0001438133-20-000112,EARNINGS,-5,-0.02655174770912232
0001438133-20-000112,EARNINGS,-4,-0.014230695685987617
0001438133-20-000112,EARNINGS,-3,-0.00506116627940496
0001438133-20-000112,EARNINGS,-2,0.026098113411219127
0001438133-20-000112,EARNINGS,-1,0.017975257467488986
0001438133-20-000112,EARNINGS,0,-0.007087324911359936
0001438133-20-000112,EARNINGS,1,0.001159763069123099
0001438133-20-000112,EARNINGS,2,-0.0019453719881798214
0001438133-20-000112,EARNINGS,3,0.011760148258568937
0001438133-20-000112,EARNINGS,4,-0.02856847799576484
0001438133-20-000112,EARNINGS,5,-0.014962527782585977
0001438133-20-000112,EARNINGS,6,-0.04142547333707823
0001438133-20-000112,EARNINGS,7,-0.04222905613118673
0001438133-20-000112,EARNINGS,8,0.00456412999152009
0001438133-20-000112,EARNINGS,9,0.006958255973027742
0001438133-20-000112,EARNINGS,10,-0.015216781980333386
0001438133-20-000154,EARNINGS,-10,0.002945201480794619
0001438133-20-000154,EARNINGS,-9,0.02841619503146996
0001438133-20-000154,EARNINGS,-8,-0.0160053044319064
0001438133-20-000154,EARNINGS,-7,0.0031250846991884747
0001438133-20-000154,EARNINGS,-6,-0.011107511758071925
0001438133-20-000154,EARNINGS,-5,-0.02415941224692675
0001438133-20-000154,EARNINGS,-4,-0.02199654493588671
0001438133-20-000154,EARNINGS,-3,0.028485495331881223
0001438133-20-000154,EARNINGS,-2,-0.0031934245476860114
0001438133-20-000154,EARNINGS,-1,0.017927487702737267
0001438133-20-000154,EARNINGS,0,-0.02505745778509549
0001438133-20-000154,EARNINGS,1,-0.11795828711488072
0001438133-20-000154,EARNINGS,2,-0.027023273106740357
0001438133-20-000154,EARNINGS,3,0.010742360271646262
0001438133-20-000154,EARNINGS,4,-0.015936056868171927
0001438133-20-000154,EARNINGS,5,-0.04032025722198855
0001438133-20-000154,EARNINGS,6,-0.05104443570636884
0001438133-20-000154,EARNINGS,7,0.008988722735085235
0001438133-20-000154,EARNINGS,8,-0.004736960975115188
0001438133-20-000154,EARNINGS,9,-0.022239427834656843
0001438133-20-000154,EARNINGS,10,-0.0011953877804565575
0001438133-21-000032,EARNINGS,-10,-0.0004715952675600991
0001438133-21-000032,EARNINGS,-9,0.007368955675650856
0001438133-21-000032,EARNINGS,-8,-0.0005387954206608119
0001438133-21-000032,EARNINGS,-7,-0.003674299202062721
0001438133-21-000032,EARNINGS,-6,0.01549532220283745
0001438133-21-000032,EARNINGS,-5,-0.024468938636894862
0001438133-21-000032,EARNINGS,-4,-0.016964992357625854
0001438133-21-000032,EARNINGS,-3,0.0011646907657958357
0001438133-21-000032,EARNINGS,-2,-0.003255825721628273
0001438133-21-000032,EARNINGS,-1,-0.026990485629887047
0001438133-21-000032,EARNINGS,0,-0.03489852198264459
0001438133-21-000032,EARNINGS,1,-0.02813635788091369
0001438133-21-000032,EARNINGS,2,-0.03577625590259022
0001438133-21-000032,EARNINGS,3,0.007550296649194809
0001438133-21-000032,EARNINGS,4,0.00494771469563267
0001438133-21-000032,EARNINGS,5,-0.041877590213384636
0001438133-21-000032,EARNINGS,6,0.014592138429265659
0001438133-21-000032,EARNINGS,7,-0.0023223200852287938
0001438133-21-000032,EARNINGS,8,0.046065385067774196
0001438133-21-000032,EARNINGS,9,0.00413597505760772
0001438133-21-000032,EARNINGS,10,0.026378500914985503
0001438133-21-000119,EARNINGS,-10,0.028518601529295595
0001438133-21-000119,EARNINGS,-9,-0.0015108119019869842
0001438133-21-000119,EARNINGS,-8,-0.016818584471779367
0001438133-21-000119,EARNINGS,-7,0.0012976051017404792
0001438133-21-000119,EARNINGS,-6,0.025675656614385145
0001438133-21-000119,EARNINGS,-5,0.005587880954679023
0001438133-21-000119,EARNINGS,-4,0.0361512552166245
0001438133-21-000119,EARNINGS,-3,-0.016386913206534477
0001438133-21-000119,EARNINGS,-2,-0.020096166687392406
0001438133-21-000119,EARNINGS,-1,0.004581097851218673
0001438133-21-000119,EARNINGS,0,0.043808483755598676
0001438133-21-000119,EARNINGS,1,-0.025926925060271812
0001438133-21-000119,EARNINGS,2,0.006696501730881537
0001438133-21-000119,EARNINGS,3,-0.03723132946997097
0001438133-21-000119,EARNINGS,4,-0.015447087535065426
0001438133-21-000119,EARNINGS,5,0.035267172131229894
0001438133-21-000119,EARNINGS,6,0.012628526819203508
0001438133-21-000119,EARNINGS,7,0.01478673814740186
0001438133-21-000119,EARNINGS,8,0.02759781536531717
0001438133-21-000119,EARNINGS,9,0.013089195213915923
0001438133-21-000119,EARNINGS,10,-0.004949778846537101
0001438133-21-000194,EARNINGS,-10,-0.0008378607823462552
0001438133-21-000194,EARNINGS,-9,-0.0013822038894556149
0001438133-21-000194,EARNINGS,-8,0.014366688119120894
0001438133-21-000194,EARNINGS,-7,0.010497864487223568
0001438133-21-000194,EARNINGS,-6,-0.0025430278359846966
0001438133-21-000194,EARNINGS,-5,0.025155723675395834
0001438133-21-000194,EARNINGS,-4,0.01722367579785541
0001438133-21-000194,EARNINGS,-3,0.0021328761873733847
0001438133-21-000194,EARNINGS,-2,0.017165641281704398
0001438133-21-000194,EARNINGS,-1,0.012785825509126192
0001438133-21-000194,EARNINGS,0,-0.06482986349188427
0001438133-21-000194,EARNINGS,1,-0.015445347434075902
0001438133-21-000194,EARNINGS,2,0.03803260793223702
0001438133-21-000194,EARNINGS,3,-0.0026052082651332803
0001438133-21-000194,EARNINGS,4,-0.018607505464322504
0001438133-21-000194,EARNINGS,5,0.013504880177242762
0001438133-21-000194,EARNINGS,6,0.015209712297991129
0001438133-21-000194,EARNINGS,7,0.007062664227999627
0001438133-21-000194,EARNINGS,8,0.034193592574336296
0001438133-21-000194,EARNINGS,9,0.00165932476541045
0001438133-21-000194,EARNINGS,10,-0.040049620885174095
0001438133-22-000014,REGULATORY,-10,-0.0062466580468806925
0001438133-22-000014,REGULATORY,-9,-0.01846157414499175
0001438133-22-000014,REGULATORY,-8,0.0031512529258942113
0001438133-22-000014,REGULATORY,-7,-0.008028946375012823
0001438133-22-000014,REGULATORY,-6,0.008351582670088148
0001438133-22-000014,REGULATORY,-5,0.02508283635722275
0001438133-22-000014,REGULATORY,-4,-0.007148228154729415
0001438133-22-000014,REGULATORY,-3,-0.014345664973636646
0001438133-22-000014,REGULATORY,-2,-0.012220708167354554
0001438133-22-000014,REGULATORY,-1,0.00897128668311187
0001438133-22-000014,REGULATORY,0,-0.007346364079919926
0001438133-22-000014,REGULATORY,1,-0.058660902558783735
0001438133-22-000014,REGULATORY,2,-0.03340202681893654
0001438133-22-000014,REGULATORY,3,0.022540234107789815
0001438133-22-000014,REGULATORY,4,-0.006092794825544515
0001438133-22-000014,REGULATORY,5,0.044453276262199075
0001438133-22-000014,REGULATORY,6,0.0016722757373588762
0001438133-22-000014,REGULATORY,7,0.0022939224042608404
0001438133-22-000014,REGULATORY,8,0.01326371343411889
0001438133-22-000014,REGULATORY,9,0.003311616972782691
0001438133-22-000014,REGULATORY,10,-0.016287804011914108
0001438133-22-000059,EARNINGS,-10,-0.02448055075301693
0001438133-22-000059,EARNINGS,-9,-0.02442161067392451
0001438133-22-000059,EARNINGS,-8,-0.004862528673855919
0001438133-22-000059,EARNINGS,-7,-0.01553193782479282
0001438133-22-000059,EARNINGS,-6,-0.03558181568936994
0001438133-22-000059,EARNINGS,-5,-0.022242476283110046
0001438133-22-000059,EARNINGS,-4,0.023547149218386756
0001438133-22-000059,EARNINGS,-3,0.004722845858917038
0001438133-22-000059,EARNINGS,-2,-0.025632174689563546
0001438133-22-000059,EARNINGS,-1,-0.05358711910204618
0001438133-22-000059,EARNINGS,0,-0.10882995777803976
0001438133-22-000059,EARNINGS,1,-0.04667078652862737
0001438133-22-000059,EARNINGS,2,-0.04852693542387455
0001438133-22-000059,EARNINGS,3,-0.028392173296160245
0001438133-22-000059,EARNINGS,4,0.046681923510565916
0001438133-22-000059,EARNINGS,5,0.008160409581808987
0001438133-22-000059,EARNINGS,6,0.020349182457455622
0001438133-22-000059,EARNINGS,7,-0.0219661316866612
0001438133-22-000059,EARNINGS,8,0.012097716865816403
0001438133-22-000059,EARNINGS,9,0.004980597153918506
0001438133-22-000059,EARNINGS,10,0.026391057449039287
0001438133-22-000180,EARNINGS,-10,0.012376540775499024
0001438133-22-000180,EARNINGS,-9,0.001952854909946176
0001438133-22-000180,EARNINGS,-8,0.0013542519348097107
0001438133-22-000180,EARNINGS,-7,0.033899862610157615
0001438133-22-000180,EARNINGS,-6,-0.009229697035468276
0001438133-22-000180,EARNINGS,-5,0.014101932461558643
0001438133-22-000180,EARNINGS,-4,-0.029508234735950736
0001438133-22-000180,EARNINGS,-3,-0.008409881262921321
0001438133-22-000180,EARNINGS,-2,0.05561675500432117
0001438133-22-000180,EARNINGS,-1,-0.009653755483863827
0001438133-22-000180,EARNINGS,0,-0.14780752061313815
0001438133-22-000180,EARNINGS,1,0.020093506968413073
0001438133-22-000180,EARNINGS,2,0.012673086013919461
0001438133-22-000180,EARNINGS,3,-0.09672348621697002
0001438133-22-000180,EARNINGS,4,0.0004744531894349674
0001438133-22-000180,EARNINGS,5,-0.03271361144973724
0001438133-22-000180,EARNINGS,6,-0.01740797299270925
0001438133-22-000180,EARNINGS,7,0.020668433927706523
0001438133-22-000180,EARNINGS,8,-0.010410192237075828
0001438133-22-000180,EARNINGS,9,-0.023358485162619715
0001438133-22-000180,EARNINGS,10,-0.026625537037598304
0001438133-22-000220,EARNINGS,-10,0.001681399436956001
0001438133-22-000220,EARNINGS,-9,0.021433235295771916
0001438133-22-000220,EARNINGS,-8,-0.0044644154789508055
0001438133-22-000220,EARNINGS,-7,-0.005432433329636055
0001438133-22-000220,EARNINGS,-6,0.013841067770281065
0001438133-22-000220,EARNINGS,-5,-0.02164155215055243
0001438133-22-000220,EARNINGS,-4,0.005781135466179338
0001438133-22-000220,EARNINGS,-3,0.014611963311323887
0001438133-22-000220,EARNINGS,-2,0.00666176222802357
0001438133-22-000220,EARNINGS,-1,-0.04195226634902541
0001438133-22-000220,EARNINGS,0,-0.2653369850480179
0001438133-22-000220,EARNINGS,1,-0.0481453521828234
0001438133-22-000220,EARNINGS,2,0.06203786417732575
0001438133-22-000220,EARNINGS,3,-0.038301851206068264
0001438133-22-000220,EARNINGS,4,0.004164892837361156
0001438133-22-000220,EARNINGS,5,-0.007926334676629163
0001438133-22-000220,EARNINGS,6,0.016380309414117385
0001438133-22-000220,EARNINGS,7,0.009413938630016962
0001438133-22-000220,EARNINGS,8,0.05876145476771934
0001438133-22-000220,EARNINGS,9,-0.049529503669793515
0001438133-22-000220,EARNINGS,10,0.0019983952682421898
0001438133-23-000005,EARNINGS,-10,0.01373588373812153
0001438133-23-000005,EARNINGS,-9,0.0037029349660482117
0001438133-23-000005,EARNINGS,-8,0.016828684725431378
0001438133-23-000005,EARNINGS,-7,0.0521839003791677
0001438133-23-000005,EARNINGS,-6,0.0016778160967319041
0001438133-23-000005,EARNINGS,-5,0.034603107555408186
0001438133-23-000005,EARNINGS,-4,0.017269980753393192
0001438133-23-000005,EARNINGS,-3,-0.0374179758563417
0001438133-23-000005,EARNINGS,-2,-0.016793627691231265
0001438133-23-000005,EARNINGS,-1,-0.02330439656527509
0001438133-23-000005,EARNINGS,0,-0.07138092039748577
0001438133-23-000005,EARNINGS,1,-0.04019547795079246
0001438133-23-000005,EARNINGS,2,0.018062826565667503
0001438133-23-000005,EARNINGS,3,0.046751796697621875
0001438133-23-000005,EARNINGS,4,-0.005649889641198714
0001438133-23-000005,EARNINGS,5,0.009040727286538021
0001438133-23-000005,EARNINGS,6,0.010843952379530144
0001438133-23-000005,EARNINGS,7,-0.03833382338983324
0001438133-23-000005,EARNINGS,8,0.0016894529864420766
0001438133-23-000005,EARNINGS,9,-0.03793288888444435
0001438133-23-000005,EARNINGS,10,-0.027507776478910156
0001438133-23-000066,EARNINGS,-10,-0.042190096424359974
0001438133-23-000066,EARNINGS,-9,-0.03851311137403022
0001438133-23-000066,EARNINGS,-8,-0.015758537103468043
0001438133-23-000066,EARNINGS,-7,0.013627822252157203
0001438133-23-000066,EARNINGS,-6,0.041382806060843345
0001438133-23-000066,EARNINGS,-5,-0.030435557059378584
0001438133-23-000066,EARNINGS,-4,0.04369107366870155
0001438133-23-000066,EARNINGS,-3,0.013738914821114086
0001438133-23-000066,EARNINGS,-2,-0.013106335122925424
0001438133-23-000066,EARNINGS,-1,0.04792845818965971
0001438133-23-000066,EARNINGS,0,-0.04722635967887233
0001438133-23-000066,EARNINGS,1,-0.09346191411676558
0001438133-23-000066,EARNINGS,2,-0.044415118294080784
0001438133-23-000066,EARNINGS,3,-0.01210727900706473
0001438133-23-000066,EARNINGS,4,0.012594264920240381
0001438133-23-000066,EARNINGS,5,-0.026432515177598037
0001438133-23-000066,EARNINGS,6,0.026077051791615662
0001438133-23-000066,EARNINGS,7,-0.028614145890223586
0001438133-23-000066,EARNINGS,8,-0.0643045589113522
0001438133-23-000066,EARNINGS,9,0.008290040564161376
0001438133-23-000066,EARNINGS,10,-0.03955549087627767
0001438133-23-000152,EARNINGS,-10,0.08926915157378161
0001438133-23-000152,EARNINGS,-9,0.01756097122706601
0001438133-23-000152,EARNINGS,-8,-0.008482877892652375
0001438133-23-000152,EARNINGS,-7,0.08449097866665538
0001438133-23-000152,EARNINGS,-6,-0.03242155671202344
0001438133-23-000152,EARNINGS,-5,0.02045578752667419
0001438133-23-000152,EARNINGS,-4,-0.020601818730140872
0001438133-23-000152,EARNINGS,-3,-0.06909327755986726
0001438133-23-000152,EARNINGS,-2,0.03121652952142683
0001438133-23-000152,EARNINGS,-1,-0.008319010599397185
0001438133-23-000152,EARNINGS,0,0.054176257851544646
0001438133-23-000152,EARNINGS,1,-0.10799171484548932
0001438133-23-000152,EARNINGS,2,-0.05653535481047707
0001438133-23-000152,EARNINGS,3,0.030356973624351642
0001438133-23-000152,EARNINGS,4,0.026783981300557223
0001438133-23-000152,EARNINGS,5,-0.02563500831445807
0001438133-23-000152,EARNINGS,6,0.009572527091811396
0001438133-23-000152,EARNINGS,7,0.02120898158546692
0001438133-23-000152,EARNINGS,8,-0.021083231462278577
0001438133-23-000152,EARNINGS,9,0.04695123715082716
0001438133-23-000152,EARNINGS,10,0.016047810461962558
0001438133-23-000206,EARNINGS,-10,0.03382297052558546
0001438133-23-000206,EARNINGS,-9,0.009727499690350742
0001438133-23-000206,EARNINGS,-8,0.00038272503540658434
0001438133-23-000206,EARNINGS,-7,-0.012454545510559089
0001438133-23-000206,EARNINGS,-6,-0.009361713727230492
0001438133-23-000206,EARNINGS,-5,-0.007987602698092799
0001438133-23-000206,EARNINGS,-4,0.01018387522113733
0001438133-23-000206,EARNINGS,-3,-0.05186823148189148
0001438133-23-000206,EARNINGS,-2,-0.0017727349350937305
0001438133-23-000206,EARNINGS,-1,0.016359382361092894
0001438133-23-000206,EARNINGS,0,-0.16409730065210854
0001438133-23-000206,EARNINGS,1,0.0284876349328558
0001438133-23-000206,EARNINGS,2,-0.02697762943834436
0001438133-23-000206,EARNINGS,3,0.06231749264623308
0001438133-23-000206,EARNINGS,4,-0.04256209418078513
0001438133-23-000206,EARNINGS,5,-0.04164135188357722
0001438133-23-000206,EARNINGS,6,-0.04184044246280537
0001438133-23-000206,EARNINGS,7,0.05410633286680129
0001438133-23-000206,EARNINGS,8,0.16885096592668608
0001438133-23-000206,EARNINGS,9,0.022796564718724373
0001438133-23-000206,EARNINGS,10,0.013036997518195996
0001628280-23-036843,REGULATORY,-10,-0.0009061759686026481
0001628280-23-036843,REGULATORY,-9,-0.013058991536982072
0001628280-23-036843,REGULATORY,-8,-0.011582054606417674
0001628280-23-036843,REGULATORY,-7,-0.010032450460598499
