cik,name,accession,filing_date,acceptance_et,after_hours,items
0001110803,"ILLUMINA, INC.",0001110803-19-000035,2019-07-11,2019-07-11T16:08:20-04:00,True,"2.02,9.01"
0001110803,"ILLUMINA, INC.",0001110803-19-000031,2019-06-18,2019-06-18T06:14:36-04:00,False,8.01
0001110803,"ILLUMINA, INC.",0001110803-19-000028,2019-06-03,2019-06-03T16:30:16-04:00,True,5.07
0001110803,"ILLUMINA, INC.",0001110803-19-000019,2019-04-25,2019-04-25T16:09:40-04:00,True,"2.02,9.01"
0001110803,"ILLUMINA, INC.",0001110803-19-000009,2019-02-06,2019-02-06T14:50:52-05:00,False,5.02
0001110803,"ILLUMINA, INC.",0001110803-19-000006,2019-01-29,2019-01-29T16:07:57-05:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-25-000186,2025-11-24,2025-11-24T16:02:50-05:00,True,"5.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-25-000180,2025-10-28,2025-10-28T16:02:28-04:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-25-000157,2025-07-30,2025-07-30T16:02:54-04:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-25-000139,2025-05-30,2025-05-30T16:05:10-04:00,True,"5.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-25-000120,2025-05-22,2025-05-22T16:03:59-04:00,True,"5.02,5.07"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-25-000099,2025-05-05,2025-05-05T16:02:56-04:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-25-000081,2025-04-04,2025-04-04T08:02:40-04:00,False,"5.02,7.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-25-000034,2025-02-06,2025-02-06T16:04:44-05:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-25-000006,2025-01-27,2025-01-27T16:12:01-05:00,True,"1.01,7.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-24-000229,2024-12-20,2024-12-20T08:06:42-05:00,False,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-24-000214,2024-11-01,2024-11-01T08:31:33-04:00,False,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-24-000210,2024-10-30,2024-10-30T07:02:54-04:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-24-000206,2024-10-11,2024-10-11T16:02:22-04:00,True,5.02
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-24-000199,2024-08-28,2024-08-28T07:00:59-04:00,False,"7.01,8.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-24-000180,2024-08-01,2024-08-01T07:03:01-04:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001193125-24-148107,2024-05-28,2024-05-28T16:18:30-04:00,True,"5.02,5.03,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-24-000140,2024-05-23,2024-05-23T16:01:38-04:00,True,"5.02,5.07"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-24-000116,2024-05-01,2024-05-01T07:01:57-04:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-24-000033,2024-02-07,2024-02-07T07:00:53-05:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000078,2023-11-13,2023-11-13T07:01:14-05:00,False,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000075,2023-11-09,2023-11-09T17:03:30-05:00,True,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000072,2023-10-31,2023-10-31T07:01:39-04:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000067,2023-10-06,2023-10-06T09:00:44-04:00,False,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000065,2023-10-05,2023-10-05T07:02:38-04:00,False,"8.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000062,2023-09-12,2023-09-12T07:31:30-04:00,False,"8.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000056,2023-08-01,2023-08-01T07:02:03-04:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000049,2023-07-13,2023-07-13T16:05:46-04:00,True,5.02
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000047,2023-07-12,2023-07-11T19:04:42-04:00,True,"5.02,5.03"
0000914475,NEUROCRINE BIOSCIENCES INC,0001193125-23-149520,2023-05-19,2023-05-19T17:21:03-04:00,True,"5.02,5.07"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000043,2023-05-03,2023-05-03T07:32:26-04:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000023,2023-03-29,2023-03-28T20:44:59-04:00,True,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000016,2023-02-24,2023-02-23T19:14:07-05:00,True,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000013,2023-02-10,2023-02-10T16:02:52-05:00,True,"5.03,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000005,2023-02-06,2023-02-06T07:32:31-05:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-23-000003,2023-01-09,2023-01-09T07:04:37-05:00,False,1.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-22-000055,2022-11-01,2022-11-01T07:31:18-04:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-22-000050,2022-08-30,2022-08-30T08:01:13-04:00,False,7.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-22-000043,2022-08-04,2022-08-04T16:05:32-04:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-22-000035,2022-06-01,2022-05-31T21:04:02-04:00,True,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-22-000032,2022-05-25,2022-05-24T21:44:44-04:00,True,"8.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-22-000028,2022-05-23,2022-05-23T16:17:58-04:00,True,"5.02,5.07"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-22-000021,2022-05-04,2022-05-04T07:37:13-04:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-22-000009,2022-02-11,2022-02-11T07:31:56-05:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-22-000004,2022-01-06,2022-01-06T16:08:06-05:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-21-000064,2021-12-23,2021-12-23T08:00:49-05:00,False,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-21-000062,2021-11-22,2021-11-22T08:01:34-05:00,False,"1.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-21-000057,2021-11-01,2021-11-01T16:03:23-04:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-21-000046,2021-08-03,2021-08-03T16:02:35-04:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-21-000040,2021-05-21,2021-05-21T16:03:52-04:00,True,5.07
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-21-000035,2021-05-05,2021-05-05T16:05:00-04:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-21-000026,2021-04-16,2021-04-16T09:02:16-04:00,False,"5.02,5.03"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-21-000018,2021-02-04,2021-02-04T16:05:51-05:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-21-000009,2021-02-02,2021-02-02T16:04:20-05:00,True,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-21-000004,2021-01-08,2021-01-08T07:32:16-05:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-20-000043,2020-11-24,2020-11-24T08:02:21-05:00,False,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-20-000040,2020-11-19,2020-11-19T08:07:53-05:00,False,"8.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-20-000035,2020-11-09,2020-11-09T16:02:44-05:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-20-000029,2020-09-10,2020-09-10T08:30:42-04:00,False,"7.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-20-000025,2020-08-28,2020-08-28T16:03:37-04:00,True,5.03
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-20-000017,2020-08-03,2020-08-03T16:04:26-04:00,True,9.01
0000914475,NEUROCRINE BIOSCIENCES INC,0000914475-20-000005,2020-07-28,2020-07-28T16:10:31-04:00,True,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0001193125-20-191864,2020-07-13,2020-07-13T16:05:56-04:00,True,8.01
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-20-029427,2020-06-16,2020-06-16T07:10:26-04:00,False,"1.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-20-026550,2020-05-21,2020-05-21T16:09:14-04:00,True,"5.02,5.07"
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-20-021928,2020-05-06,2020-05-06T16:10:43-04:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-20-016098,2020-04-09,2020-04-09T16:11:24-04:00,True,5.02
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-20-003494,2020-02-05,2020-02-05T17:13:17-05:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-20-003267,2020-02-04,2020-02-04T16:34:00-05:00,True,"2.02,5.02,5.03,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-20-000868,2020-01-13,2020-01-13T07:16:44-05:00,False,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-19-039789,2019-11-04,2019-11-04T16:10:24-05:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-19-034520,2019-09-11,2019-09-11T16:46:45-04:00,True,5.02
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-19-026585,2019-07-29,2019-07-29T16:07:34-04:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001193125-19-155346,2019-05-23,2019-05-23T16:15:55-04:00,True,"5.02,5.07,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-19-013735,2019-04-29,2019-04-29T16:18:56-04:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001193125-19-121779,2019-04-26,2019-04-26T13:45:55-04:00,False,7.01
0000914475,NEUROCRINE BIOSCIENCES INC,0001564590-19-001996,2019-02-05,2019-02-05T16:08:51-05:00,True,"2.02,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001193125-19-019701,2019-01-29,2019-01-29T07:31:06-05:00,False,"1.01,9.01"
0000914475,NEUROCRINE BIOSCIENCES INC,0001193125-19-003238,2019-01-07,2019-01-07T08:30:36-05:00,False,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000070,2025-12-09,2025-12-09T16:45:01-05:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000068,2025-12-08,2025-12-08T17:20:13-05:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000061,2025-11-24,2025-11-24T16:06:34-05:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-25-277988,2025-11-12,2025-11-12T17:17:17-05:00,True,"1.01,2.03,3.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000049,2025-11-07,2025-11-07T08:02:52-05:00,False,"8.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000047,2025-11-05,2025-11-05T16:59:47-05:00,True,"1.01,2.03,8.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000044,2025-11-03,2025-11-03T16:07:32-05:00,True,"2.02,5.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000039,2025-10-14,2025-10-14T06:45:15-04:00,False,"7.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000036,2025-10-06,2025-10-06T16:58:17-04:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-25-230348,2025-10-03,2025-10-03T16:51:54-04:00,True,"1.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-25-225853,2025-10-01,2025-10-01T07:06:21-04:00,False,"7.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000033,2025-08-05,2025-08-05T16:06:09-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000025,2025-05-06,2025-05-06T16:06:31-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000022,2025-05-02,2025-05-02T16:07:44-04:00,True,5.07
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000020,2025-03-21,2025-03-21T16:03:19-04:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000008,2025-02-18,2025-02-18T16:06:39-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000005,2025-02-13,2025-02-13T16:30:46-05:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-25-000003,2025-01-08,2025-01-08T08:00:20-05:00,False,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-24-000049,2024-10-31,2024-10-31T16:05:56-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-24-000043,2024-08-06,2024-08-06T16:03:09-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-24-000036,2024-05-07,2024-05-07T16:05:55-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-24-000031,2024-04-26,2024-04-26T16:22:23-04:00,True,"5.07,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-24-000007,2024-02-20,2024-02-20T16:03:54-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-24-000003,2024-01-17,2024-01-17T08:10:41-05:00,False,2.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000056,2023-11-06,2023-11-06T16:04:05-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000051,2023-09-07,2023-09-07T07:14:46-04:00,False,8.01
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000047,2023-08-08,2023-08-08T16:06:31-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000037,2023-05-09,2023-05-09T16:06:22-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000033,2023-05-08,2023-05-08T16:50:21-04:00,True,5.07
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000020,2023-03-16,2023-03-15T18:28:28-04:00,True,"7.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000017,2023-03-13,2023-03-13T08:47:04-04:00,False,8.01
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000014,2023-02-23,2023-02-23T16:05:16-05:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000011,2023-02-21,2023-02-21T16:21:37-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000006,2023-02-06,2023-02-06T16:03:57-05:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-23-000004,2023-01-10,2023-01-10T17:16:42-05:00,True,"2.02,7.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-22-000058,2022-11-08,2022-11-08T16:06:38-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-22-225456,2022-08-19,2022-08-19T17:23:20-04:00,True,"1.01,2.03,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-22-224202,2022-08-18,2022-08-18T17:14:05-04:00,True,"1.01,2.03,3.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-22-221861,2022-08-16,2022-08-16T08:42:32-04:00,False,"8.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-22-220557,2022-08-15,2022-08-15T07:18:34-04:00,False,"8.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-22-000048,2022-08-09,2022-08-09T16:08:18-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-22-158531,2022-05-24,2022-05-24T16:16:56-04:00,True,"1.01,2.01,2.03,7.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-22-000037,2022-05-10,2022-05-10T16:07:23-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-22-000032,2022-05-06,2022-05-06T16:10:02-04:00,True,5.07
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-22-104452,2022-04-13,2022-04-13T17:18:14-04:00,True,"1.01,7.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-22-000022,2022-03-21,2022-03-21T16:11:57-04:00,True,"1.01,2.03"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-22-000019,2022-03-15,2022-03-15T16:50:41-04:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-22-000012,2022-02-22,2022-02-22T16:06:51-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-22-000005,2022-02-03,2022-02-03T16:12:50-05:00,True,"5.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-22-000002,2022-01-10,2022-01-10T08:12:12-05:00,False,"2.02,7.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000062,2021-12-29,2021-12-29T16:15:21-05:00,True,"1.01,2.03,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000059,2021-12-13,2021-12-13T17:10:29-05:00,True,"5.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000056,2021-12-10,2021-12-10T16:08:26-05:00,True,"5.03,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000049,2021-11-02,2021-11-02T16:03:54-04:00,True,"2.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000042,2021-08-09,2021-08-09T16:02:57-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000037,2021-05-10,2021-05-10T16:03:27-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000032,2021-05-07,2021-05-07T16:31:39-04:00,True,5.07
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000026,2021-05-05,2021-05-05T16:01:55-04:00,True,"5.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000022,2021-05-03,2021-05-03T16:03:32-04:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-21-063401,2021-03-01,2021-03-01T16:06:14-05:00,True,"1.01,2.03,3.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-21-055596,2021-02-25,2021-02-25T06:06:02-05:00,False,"8.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-21-052372,2021-02-23,2021-02-23T16:16:29-05:00,True,"8.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000013,2021-02-23,2021-02-23T16:03:34-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000006,2021-01-13,2021-01-13T17:11:52-05:00,True,"2.02,7.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-21-000003,2021-01-11,2021-01-11T08:07:26-05:00,False,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-20-000043,2020-11-02,2020-11-02T16:04:56-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-20-000036,2020-08-10,2020-08-10T16:03:15-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-20-000029,2020-05-11,2020-05-11T16:03:29-04:00,True,2.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-20-000024,2020-05-04,2020-05-04T16:05:51-04:00,True,5.07
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-20-000012,2020-02-24,2020-02-24T16:09:45-05:00,True,5.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-20-000011,2020-02-24,2020-02-24T16:07:15-05:00,True,2.02
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-20-000004,2020-01-16,2020-01-16T16:25:33-05:00,True,"7.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-20-000002,2020-01-14,2020-01-14T16:23:12-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-19-294791,2019-11-18,2019-11-18T17:02:04-05:00,True,"1.01,1.02,2.03,3.02,8.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-19-291625,2019-11-14,2019-11-14T06:06:11-05:00,False,"8.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-19-289955,2019-11-12,2019-11-12T16:15:10-05:00,True,"8.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-19-000058,2019-11-12,2019-11-12T16:05:55-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-19-000049,2019-11-05,2019-11-05T16:36:01-05:00,True,"2.05,2.06,5.02"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-19-000046,2019-09-04,2019-09-04T11:20:23-04:00,False,"7.01,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-19-000043,2019-08-06,2019-08-06T16:12:30-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001193125-19-171015,2019-06-12,2019-06-12T13:40:30-04:00,False,8.01
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-19-000026,2019-05-07,2019-05-07T16:05:05-04:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-19-000019,2019-05-03,2019-05-03T17:05:46-04:00,True,"5.03,5.07,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-19-000005,2019-02-21,2019-02-21T16:04:24-05:00,True,"2.02,9.01"
0001159036,"HALOZYME THERAPEUTICS, INC.",0001159036-19-000002,2019-01-09,2019-01-09T17:04:14-05:00,True,"7.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001193125-25-284609,2025-11-17,2025-11-17T16:06:20-05:00,True,"1.01,2.03,3.02,8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-041225,2025-11-10,2025-11-10T06:04:26-05:00,False,"7.01,8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-039650,2025-10-29,2025-10-29T07:06:01-04:00,False,"2.02,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-035634,2025-09-22,2025-09-22T07:05:51-04:00,False,"7.01,8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-033541,2025-09-02,2025-09-02T07:05:42-04:00,False,"7.01,8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-032176,2025-08-21,2025-08-21T14:01:34-04:00,False,"7.01,8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-027949,2025-07-30,2025-07-30T11:16:12-04:00,False,"2.02,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-022267,2025-06-12,2025-06-12T09:00:44-04:00,False,"5.02,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-022001,2025-06-10,2025-06-10T06:02:16-04:00,False,"5.07,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-019620,2025-05-19,2025-05-19T07:18:21-04:00,False,"8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-016562,2025-04-30,2025-04-30T11:15:21-04:00,False,"2.02,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-008178,2025-03-12,2025-03-11T20:38:50-04:00,True,"1.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-25-005080,2025-02-19,2025-02-19T11:15:25-05:00,False,"2.02,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-050057,2024-12-20,2024-12-20T14:28:21-05:00,False,"8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-045370,2024-11-06,2024-11-06T11:15:52-05:00,False,"2.02,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001193125-24-217333,2024-09-12,2024-09-11T18:02:54-04:00,True,"8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001193125-24-215939,2024-09-09,2024-09-09T16:33:00-04:00,True,8.01
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-035233,2024-08-01,2024-08-01T11:15:31-04:00,False,"2.02,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-030447,2024-06-18,2024-06-18T09:29:02-04:00,False,"1.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-029588,2024-06-10,2024-06-10T16:33:55-04:00,True,"5.07,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-028247,2024-05-31,2024-05-31T07:15:31-04:00,False,"8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-024648,2024-05-07,2024-05-07T11:15:41-04:00,False,"2.02,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-018449,2024-04-08,2024-04-08T06:04:00-04:00,False,"8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-010288,2024-02-29,2024-02-29T09:10:25-05:00,False,"1.01,5.02,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-008700,2024-02-21,2024-02-21T11:17:25-05:00,False,"2.02,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-24-002995,2024-01-22,2024-01-22T07:10:32-05:00,False,"8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-23-058974,2023-12-22,2023-12-21T20:27:19-05:00,True,"8.01,9.01"
0000874015,IONIS PHARMACEUTICALS INC,0001140361-23-058152,2023-12-18,2023-12-18T16:11:25-05:00,True,"1.01,9.01"
